Rank,Name,Count,Gender,Year
53,john,181,Male,2001
54,max,175,Male,2001
55,jesse,172,Male,2001
56,bradley,165,Male,2001
57,brandon,161,Male,2001
58,jeremy,159,Male,2001
59,justin,159,Male,2001
60,timothy,158,Male,2001
61,brendan,157,Male,2001
62,cody,157,Male,2001
63,jonathan,149,Male,2001
64,alex,145,Male,2001
65,jason,144,Male,2001
66,peter,142,Male,2001
67,christian,138,Male,2001
68,corey,138,Male,2001
69,sean,135,Male,2001
70,zac,133,Male,2001
71,declan,129,Male,2001
72,george,124,Male,2001
73,logan,123,Male,2001
74,oscar,122,Male,2001
75,marcus,117,Male,2001
76,rhys,115,Male,2001
77,henry,112,Male,2001
78,jarrod,110,Male,2001
79,aidan,109,Male,2001
80,robert,109,Male,2001
81,edward,108,Male,2001
82,lucas,108,Male,2001
83,sebastian,107,Male,2001
84,charles,103,Male,2001
85,charlie,99,Male,2001
86,aiden,98,Male,2001
87,kye,97,Male,2001
88,ali,96,Male,2001
89,jai,96,Male,2001
90,mark,95,Male,2001
91,sam,95,Male,2001
92,reece,93,Male,2001
93,zane,92,Male,2001
94,brayden,91,Male,2001
95,jamie,91,Male,2001
96,darcy,89,Male,2001
97,jye,88,Male,2001
98,kevin,86,Male,2001
99,flynn,85,Male,2001
100,hamish,83,Male,2001
1,joshua,1039,Male,2000
2,jack,888,Male,2000
3,thomas,818,Male,2000
4,lachlan,810,Male,2000
5,james,755,Male,2000
6,matthew,755,Male,2000
7,daniel,741,Male,2000
8,benjamin,640,Male,2000
9,nicholas,639,Male,2000
10,william,630,Male,2000
11,jacob,599,Male,2000
12,ryan,576,Male,2000
13,liam,558,Male,2000
14,luke,546,Male,2000
15,samuel,546,Male,2000
16,dylan,495,Male,2000
17,michael,453,Male,2000
18,nathan,450,Male,2000
19,mitchell,438,Male,2000
20,alexander,425,Male,2000
21,ethan,414,Male,2000
22,jordan,410,Male,2000
23,jake,380,Male,2000
24,jayden,340,Male,2000
25,andrew,339,Male,2000
26,harrison,333,Male,2000
27,cameron,325,Male,2000
28,christopher,322,Male,2000
29,adam,319,Male,2000
30,jackson,315,Male,2000
31,zachary,311,Male,2000
32,connor,305,Male,2000
33,blake,304,Male,2000
34,kyle,301,Male,2000
35,bailey,278,Male,2000
36,riley,268,Male,2000
37,anthony,266,Male,2000
38,patrick,257,Male,2000
39,joseph,250,Male,2000
40,isaac,241,Male,2000
41,david,234,Male,2000
42,joel,229,Male,2000
43,aaron,227,Male,2000
44,oliver,210,Male,2000
45,hayden,207,Male,2000
46,angus,206,Male,2000
47,john,205,Male,2000
48,brandon,203,Male,2000
49,bradley,198,Male,2000
50,cooper,197,Male,2000
51,jesse,196,Male,2000
52,jason,186,Male,2000
53,harry,182,Male,2000
54,timothy,176,Male,2000
55,tyler,176,Male,2000
56,cody,170,Male,2000
57,justin,166,Male,2000
58,max,166,Male,2000
59,callum,160,Male,2000
60,caleb,155,Male,2000
61,jarrod,154,Male,2000
62,corey,152,Male,2000
63,brendan,146,Male,2000
64,peter,146,Male,2000
65,sean,142,Male,2000
66,aidan,139,Male,2000
67,kevin,138,Male,2000
68,jonathan,136,Male,2000
69,robert,136,Male,2000
70,logan,133,Male,2000
71,alex,132,Male,2000
72,rhys,131,Male,2000
73,christian,130,Male,2000
74,jeremy,130,Male,2000
75,lucas,129,Male,2000
76,noah,126,Male,2000
77,george,120,Male,2000
78,oscar,117,Male,2000
79,henry,116,Male,2000
80,marcus,112,Male,2000
81,reece,110,Male,2000
82,ali,107,Male,2000
83,sam,107,Male,2000
84,steven,106,Male,2000
85,zac,105,Male,2000
86,adrian,104,Male,2000
87,aiden,103,Male,2000
88,charles,95,Male,2000
89,mark,95,Male,2000
90,brayden,92,Male,2000
91,bryce,92,Male,2000
92,charlie,92,Male,2000
93,edward,92,Male,2000
94,brock,91,Male,2000
95,brodie,91,Male,2000
96,dominic,91,Male,2000
97,jamie,91,Male,2000
98,mathew,90,Male,2000
99,sebastian,90,Male,2000
100,tristan,90,Male,2000
1,joshua,999,Male,1999
2,jack,921,Male,1999
3,lachlan,920,Male,1999
4,thomas,865,Male,1999
5,james,809,Male,1999
6,matthew,778,Male,1999
7,daniel,771,Male,1999
8,nicholas,694,Male,1999
9,william,633,Male,1999
10,jacob,580,Male,1999
11,liam,579,Male,1999
12,benjamin,566,Male,1999
13,luke,560,Male,1999
14,samuel,559,Male,1999
15,dylan,480,Male,1999
16,michael,466,Male,1999
17,ryan,450,Male,1999
18,nathan,445,Male,1999
19,jake,444,Male,1999
20,mitchell,441,Male,1999
21,jordan,440,Male,1999
22,alexander,418,Male,1999
23,andrew,358,Male,1999
24,harrison,355,Male,1999
25,christopher,343,Male,1999
26,jayden,338,Male,1999
27,kyle,323,Male,1999
28,adam,319,Male,1999
29,blake,319,Male,1999
30,bailey,295,Male,1999
31,cameron,291,Male,1999
32,connor,287,Male,1999
33,zachary,283,Male,1999
34,ethan,273,Male,1999
35,jackson,268,Male,1999
36,patrick,267,Male,1999
37,anthony,256,Male,1999
38,david,248,Male,1999
39,joseph,246,Male,1999
40,aaron,238,Male,1999
41,joel,232,Male,1999
42,isaac,224,Male,1999
43,brandon,222,Male,1999
44,timothy,215,Male,1999
45,john,214,Male,1999
46,hayden,207,Male,1999
47,angus,204,Male,1999
48,bradley,203,Male,1999
49,jesse,201,Male,1999
50,corey,194,Male,1999
51,jarrod,188,Male,1999
52,callum,183,Male,1999
53,jason,180,Male,1999
54,peter,178,Male,1999
55,oliver,176,Male,1999
56,riley,171,Male,1999
57,max,169,Male,1999
58,harry,165,Male,1999
59,tyler,165,Male,1999
60,cody,164,Male,1999
61,cooper,164,Male,1999
62,christian,163,Male,1999
63,justin,155,Male,1999
64,jonathan,152,Male,1999
65,jeremy,150,Male,1999
66,sean,150,Male,1999
67,brendan,149,Male,1999
68,aidan,147,Male,1999
69,kevin,141,Male,1999
70,caleb,138,Male,1999
71,mark,136,Male,1999
72,george,135,Male,1999
73,rhys,126,Male,1999
74,tristan,126,Male,1999
75,alex,125,Male,1999
76,brodie,123,Male,1999
77,hamish,120,Male,1999
78,robert,120,Male,1999
79,charles,114,Male,1999
80,henry,114,Male,1999
81,lucas,110,Male,1999
82,brock,108,Male,1999
83,dominic,107,Male,1999
84,dean,105,Male,1999
85,mathew,103,Male,1999
86,steven,103,Male,1999
87,brayden,102,Male,1999
88,reece,99,Male,1999
89,jared,97,Male,1999
90,edward,96,Male,1999
91,sam,96,Male,1999
92,aiden,95,Male,1999
93,darcy,95,Male,1999
94,zac,95,Male,1999
95,scott,94,Male,1999
96,noah,93,Male,1999
97,jamie,91,Male,1999
98,logan,91,Male,1999
99,adrian,89,Male,1999
100,oscar,88,Male,1999
1,joshua,1016,Male,1998
2,jack,986,Male,1998
3,lachlan,842,Male,1998
4,matthew,823,Male,1998
5,james,790,Male,1998
6,daniel,765,Male,1998
7,thomas,765,Male,1998
8,nicholas,679,Male,1998
9,benjamin,579,Male,1998
10,william,561,Male,1998
11,luke,555,Male,1998
12,liam,547,Male,1998
13,jacob,537,Male,1998
14,michael,534,Male,1998
15,jordan,523,Male,1998
16,samuel,523,Male,1998
17,jake,504,Male,1998
18,alexander,475,Male,1998
19,mitchell,466,Male,1998
20,dylan,460,Male,1998
21,ryan,455,Male,1998
22,nathan,453,Male,1998
23,jayden,415,Male,1998
24,christopher,407,Male,1998
25,andrew,377,Male,1998
26,kyle,350,Male,1998
27,blake,340,Male,1998
28,connor,333,Male,1998
29,zachary,326,Male,1998
30,cameron,323,Male,1998
31,adam,321,Male,1998
32,ethan,297,Male,1998
33,patrick,291,Male,1998
34,harrison,276,Male,1998
35,brandon,265,Male,1998
36,aaron,262,Male,1998
37,anthony,258,Male,1998
38,jackson,251,Male,1998
39,joseph,250,Male,1998
40,bradley,249,Male,1998
41,hayden,247,Male,1998
42,jesse,247,Male,1998
43,david,245,Male,1998
44,bailey,234,Male,1998
45,isaac,216,Male,1998
46,timothy,216,Male,1998
47,joel,212,Male,1998
48,jason,211,Male,1998
49,john,202,Male,1998
50,angus,194,Male,1998
51,callum,194,Male,1998
52,justin,187,Male,1998
53,corey,186,Male,1998
54,sean,175,Male,1998
55,jarrod,174,Male,1998
56,brendan,168,Male,1998
57,harry,164,Male,1998
58,oliver,164,Male,1998
59,tyler,163,Male,1998
60,alex,159,Male,1998
61,peter,159,Male,1998
62,cooper,154,Male,1998
63,jonathan,151,Male,1998
64,riley,150,Male,1998
65,christian,148,Male,1998
66,caleb,143,Male,1998
67,cody,143,Male,1998
68,jeremy,140,Male,1998
69,robert,139,Male,1998
70,george,136,Male,1998
71,mark,132,Male,1998
72,max,130,Male,1998
73,brock,127,Male,1998
74,aidan,123,Male,1998
75,charles,120,Male,1998
76,kevin,117,Male,1998
77,sam,116,Male,1998
78,lucas,114,Male,1998
79,dean,113,Male,1998
80,rhys,112,Male,1998
81,reece,111,Male,1998
82,zac,107,Male,1998
83,brodie,104,Male,1998
84,hamish,103,Male,1998
85,tristan,100,Male,1998
86,paul,99,Male,1998
87,scott,98,Male,1998
88,travis,96,Male,1998
89,steven,95,Male,1998
90,brayden,93,Male,1998
91,ben,92,Male,1998
92,bryce,92,Male,1998
93,dominic,91,Male,1998
94,jamie,91,Male,1998
95,henry,90,Male,1998
96,edward,88,Male,1998
97,tyson,88,Male,1998
98,adrian,86,Male,1998
99,mathew,86,Male,1998
100,noah,85,Male,1998
1,joshua,1296,Male,1997
2,daniel,880,Male,1997
3,james,872,Male,1997
4,matthew,838,Male,1997
5,jack,828,Male,1997
6,thomas,752,Male,1997
7,lachlan,714,Male,1997
8,benjamin,680,Male,1997
9,nicholas,634,Male,1997
10,liam,617,Male,1997
11,luke,599,Male,1997
12,dylan,594,Male,1997
13,michael,580,Male,1997
14,jake,553,Male,1997
15,samuel,552,Male,1997
16,jacob,528,Male,1997
17,jordan,508,Male,1997
18,william,494,Male,1997
19,nathan,493,Male,1997
20,mitchell,490,Male,1997
21,alexander,486,Male,1997
22,christopher,463,Male,1997
23,andrew,448,Male,1997
24,ryan,442,Male,1997
25,jayden,384,Male,1997
26,adam,355,Male,1997
27,brandon,341,Male,1997
28,blake,338,Male,1997
29,bradley,310,Male,1997
30,david,305,Male,1997
31,hayden,299,Male,1997
32,aaron,294,Male,1997
33,cameron,282,Male,1997
34,kyle,282,Male,1997
35,zachary,278,Male,1997
36,connor,274,Male,1997
37,patrick,263,Male,1997
38,joseph,259,Male,1997
39,ethan,258,Male,1997
40,jesse,258,Male,1997
41,anthony,254,Male,1997
42,timothy,251,Male,1997
43,jackson,239,Male,1997
44,harrison,234,Male,1997
45,joel,232,Male,1997
46,john,229,Male,1997
47,jason,220,Male,1997
48,justin,219,Male,1997
49,brendan,205,Male,1997
50,corey,201,Male,1997
51,bailey,196,Male,1997
52,sean,193,Male,1997
53,peter,185,Male,1997
54,robert,184,Male,1997
55,tyler,184,Male,1997
56,jarrod,177,Male,1997
57,isaac,169,Male,1997
58,jonathan,167,Male,1997
59,caleb,166,Male,1997
60,alex,165,Male,1997
61,cody,165,Male,1997
62,mark,165,Male,1997
63,jeremy,155,Male,1997
64,angus,154,Male,1997
65,scott,143,Male,1997
66,kevin,138,Male,1997
67,george,137,Male,1997
68,oliver,134,Male,1997
69,rhys,134,Male,1997
70,dean,131,Male,1997
71,harry,128,Male,1997
72,max,124,Male,1997
73,steven,123,Male,1997
74,callum,122,Male,1997
75,sam,121,Male,1997
76,henry,118,Male,1997
77,brodie,117,Male,1997
78,dominic,117,Male,1997
79,brock,116,Male,1997
80,hamish,116,Male,1997
81,aidan,111,Male,1997
82,christian,110,Male,1997
83,riley,110,Male,1997
84,mathew,107,Male,1997
85,edward,106,Male,1997
86,paul,106,Male,1997
87,adrian,105,Male,1997
88,travis,104,Male,1997
89,lucas,103,Male,1997
90,brayden,102,Male,1997
91,ben,101,Male,1997
92,jamie,100,Male,1997
93,bryce,94,Male,1997
94,simon,94,Male,1997
95,reece,92,Male,1997
96,shaun,89,Male,1997
97,marcus,87,Male,1997
98,richard,86,Male,1997
99,ali,85,Male,1997
100,stephen,85,Male,1997
1,joshua,1254,Male,1996
2,daniel,956,Male,1996
3,james,933,Male,1996
4,matthew,910,Male,1996
5,jack,802,Male,1996
6,thomas,749,Male,1996
7,nicholas,680,Male,1996
8,jake,640,Male,1996
9,luke,635,Male,1996
10,michael,634,Male,1996
11,benjamin,631,Male,1996
12,mitchell,619,Male,1996
13,dylan,558,Male,1996
14,jordan,552,Male,1996
15,christopher,538,Male,1996
16,samuel,532,Male,1996
17,nathan,526,Male,1996
18,jacob,517,Male,1996
19,liam,516,Male,1996
20,alexander,495,Male,1996
21,ryan,495,Male,1996
22,andrew,486,Male,1996
23,william,485,Male,1996
24,lachlan,483,Male,1996
25,blake,408,Male,1996
26,adam,385,Male,1996
27,aaron,375,Male,1996
28,david,360,Male,1996
29,bradley,344,Male,1996
30,jesse,332,Male,1996
31,cameron,324,Male,1996
32,zachary,317,Male,1996
33,anthony,305,Male,1996
34,hayden,297,Male,1996
35,timothy,296,Male,1996
36,patrick,293,Male,1996
37,joseph,274,Male,1996
38,corey,263,Male,1996
39,jayden,261,Male,1996
40,john,258,Male,1996
41,brandon,255,Male,1996
42,jason,249,Male,1996
43,jackson,245,Male,1996
44,joel,243,Male,1996
45,peter,229,Male,1996
46,connor,226,Male,1996
47,robert,226,Male,1996
48,justin,222,Male,1996
49,harrison,219,Male,1996
50,kyle,199,Male,1996
51,brendan,189,Male,1996
52,jarrod,179,Male,1996
53,cody,174,Male,1996
54,sean,173,Male,1996
55,alex,172,Male,1996
56,ethan,169,Male,1996
57,mark,169,Male,1996
58,angus,168,Male,1996
59,dean,166,Male,1996
60,jeremy,163,Male,1996
61,jonathan,159,Male,1996
62,scott,158,Male,1996
63,kevin,156,Male,1996
64,steven,155,Male,1996
65,jamie,146,Male,1996
66,tyler,141,Male,1996
67,sam,131,Male,1996
68,rhys,130,Male,1996
69,oliver,129,Male,1996
70,adrian,127,Male,1996
71,callum,126,Male,1996
72,edward,125,Male,1996
73,brodie,124,Male,1996
74,isaac,123,Male,1996
75,mathew,121,Male,1996
76,george,120,Male,1996
77,bryce,112,Male,1996
78,caleb,112,Male,1996
79,harry,111,Male,1996
80,aidan,110,Male,1996
81,christian,109,Male,1996
82,henry,107,Male,1996
83,shane,104,Male,1996
84,dominic,102,Male,1996
85,ben,101,Male,1996
86,max,101,Male,1996
87,riley,100,Male,1996
88,travis,100,Male,1996
89,stephen,98,Male,1996
90,charles,97,Male,1996
91,reece,97,Male,1996
92,bailey,95,Male,1996
93,tyson,94,Male,1996
94,lucas,93,Male,1996
95,richard,92,Male,1996
96,jay,90,Male,1996
97,tristan,90,Male,1996
98,shaun,88,Male,1996
99,kurt,87,Male,1996
100,simon,87,Male,1996
1,joshua,1259,Male,1995
2,daniel,1019,Male,1995
3,matthew,1018,Male,1995
4,james,910,Male,1995
5,thomas,767,Male,1995
6,jack,766,Male,1995
7,benjamin,762,Male,1995
8,nicholas,720,Male,1995
9,luke,698,Male,1995
10,jake,664,Male,1995
11,mitchell,643,Male,1995
12,dylan,642,Male,1995
13,michael,637,Male,1995
14,nathan,617,Male,1995
15,andrew,589,Male,1995
16,christopher,558,Male,1995
17,jordan,548,Male,1995
18,alexander,533,Male,1995
19,jacob,518,Male,1995
20,samuel,509,Male,1995
21,blake,445,Male,1995
22,ryan,441,Male,1995
23,william,432,Male,1995
24,lachlan,425,Male,1995
25,liam,419,Male,1995
26,adam,399,Male,1995
27,aaron,390,Male,1995
28,david,379,Male,1995
29,cameron,351,Male,1995
30,anthony,350,Male,1995
31,bradley,347,Male,1995
32,timothy,334,Male,1995
33,hayden,315,Male,1995
34,patrick,310,Male,1995
35,zachary,302,Male,1995
36,jason,283,Male,1995
37,john,267,Male,1995
38,brandon,262,Male,1995
39,joel,248,Male,1995
40,jesse,247,Male,1995
41,justin,245,Male,1995
42,joseph,242,Male,1995
43,robert,240,Male,1995
44,corey,236,Male,1995
45,brendan,232,Male,1995
46,jackson,232,Male,1995
47,jayden,225,Male,1995
48,kyle,225,Male,1995
49,peter,223,Male,1995
50,harrison,222,Male,1995
51,scott,217,Male,1995
52,jarrod,213,Male,1995
53,sean,205,Male,1995
54,dean,191,Male,1995
55,jeremy,189,Male,1995
56,mark,187,Male,1995
57,ethan,176,Male,1995
58,jonathan,176,Male,1995
59,steven,176,Male,1995
60,alex,175,Male,1995
61,cody,175,Male,1995
62,angus,156,Male,1995
63,mathew,156,Male,1995
64,adrian,152,Male,1995
65,connor,141,Male,1995
66,tyler,139,Male,1995
67,george,126,Male,1995
68,rhys,122,Male,1995
69,callum,120,Male,1995
70,jamie,119,Male,1995
71,oliver,116,Male,1995
72,paul,115,Male,1995
73,bryce,114,Male,1995
74,sam,114,Male,1995
75,brodie,113,Male,1995
76,stephen,112,Male,1995
77,edward,109,Male,1995
78,kevin,108,Male,1995
79,aidan,104,Male,1995
80,max,102,Male,1995
81,trent,102,Male,1995
82,tyson,101,Male,1995
83,shaun,100,Male,1995
84,harry,99,Male,1995
85,kurt,98,Male,1995
86,reece,98,Male,1995
87,lucas,96,Male,1995
88,kieran,95,Male,1995
89,christian,93,Male,1995
90,dominic,93,Male,1995
91,harley,91,Male,1995
92,ben,89,Male,1995
93,shane,89,Male,1995
94,simon,89,Male,1995
95,isaac,88,Male,1995
96,henry,86,Male,1995
97,kane,85,Male,1995
98,marcus,85,Male,1995
99,jay,82,Male,1995
100,richard,82,Male,1995
1,joshua,1130,Male,1994
2,matthew,1108,Male,1994
3,daniel,1060,Male,1994
4,james,950,Male,1994
5,luke,814,Male,1994
6,benjamin,802,Male,1994
7,jake,781,Male,1994
8,michael,780,Male,1994
9,nicholas,753,Male,1994
10,thomas,739,Male,1994
11,jack,725,Male,1994
12,mitchell,695,Male,1994
13,christopher,678,Male,1994
14,jordan,653,Male,1994
15,nathan,643,Male,1994
16,alexander,635,Male,1994
17,andrew,608,Male,1994
18,dylan,562,Male,1994
19,samuel,548,Male,1994
20,jacob,500,Male,1994
21,ryan,477,Male,1994
22,blake,441,Male,1994
23,david,429,Male,1994
24,adam,417,Male,1994
25,aaron,398,Male,1994
26,timothy,387,Male,1994
27,william,383,Male,1994
28,cameron,360,Male,1994
29,lachlan,347,Male,1994
30,patrick,331,Male,1994
31,hayden,326,Male,1994
32,bradley,324,Male,1994
33,anthony,315,Male,1994
34,joseph,303,Male,1994
35,jason,297,Male,1994
36,zachary,294,Male,1994
37,john,292,Male,1994
38,justin,279,Male,1994
39,liam,264,Male,1994
40,peter,262,Male,1994
41,brandon,249,Male,1994
42,joel,248,Male,1994
43,robert,242,Male,1994
44,brendan,236,Male,1994
45,corey,234,Male,1994
46,jackson,232,Male,1994
47,jesse,231,Male,1994
48,sean,231,Male,1994
49,scott,217,Male,1994
50,jeremy,212,Male,1994
51,jarrod,210,Male,1994
52,mark,207,Male,1994
53,steven,197,Male,1994
54,jonathan,195,Male,1994
55,kyle,195,Male,1994
56,harrison,181,Male,1994
57,jayden,172,Male,1994
58,alex,170,Male,1994
59,dean,167,Male,1994
60,jamie,156,Male,1994
61,ethan,155,Male,1994
62,adrian,154,Male,1994
63,mathew,154,Male,1994
64,rhys,148,Male,1994
65,george,144,Male,1994
66,kevin,143,Male,1994
67,shaun,142,Male,1994
68,stephen,135,Male,1994
69,sam,131,Male,1994
70,simon,127,Male,1994
71,cody,126,Male,1994
72,oliver,125,Male,1994
73,paul,124,Male,1994
74,kieran,122,Male,1994
75,tyler,122,Male,1994
76,aidan,119,Male,1994
77,shane,118,Male,1994
78,harley,112,Male,1994
79,brodie,111,Male,1994
80,edward,111,Male,1994
81,richard,111,Male,1994
82,beau,107,Male,1994
83,christian,107,Male,1994
84,angus,105,Male,1994
85,callum,104,Male,1994
86,reece,99,Male,1994
87,harry,97,Male,1994
88,bryce,96,Male,1994
89,kurt,95,Male,1994
90,phillip,94,Male,1994
91,dominic,93,Male,1994
92,max,93,Male,1994
93,connor,92,Male,1994
94,ben,91,Male,1994
95,jonathon,91,Male,1994
96,trent,90,Male,1994
97,julian,86,Male,1994
98,jay,81,Male,1994
99,charles,80,Male,1994
100,isaac,80,Male,1994
1,joshua,1187,Male,1993
2,daniel,1103,Male,1993
3,matthew,1103,Male,1993
4,james,1029,Male,1993
5,michael,895,Male,1993
6,luke,880,Male,1993
7,christopher,788,Male,1993
8,benjamin,780,Male,1993
9,nicholas,776,Male,1993
10,thomas,735,Male,1993
11,mitchell,717,Male,1993
12,andrew,685,Male,1993
13,jake,684,Male,1993
14,alexander,671,Male,1993
15,nathan,616,Male,1993
16,samuel,615,Male,1993
17,jack,600,Male,1993
18,dylan,592,Male,1993
19,jacob,519,Male,1993
20,jordan,505,Male,1993
21,david,478,Male,1993
22,ryan,477,Male,1993
23,blake,474,Male,1993
24,william,445,Male,1993
25,timothy,439,Male,1993
26,aaron,434,Male,1993
27,adam,429,Male,1993
28,cameron,409,Male,1993
29,bradley,349,Male,1993
30,anthony,334,Male,1993
31,john,327,Male,1993
32,jason,324,Male,1993
33,justin,323,Male,1993
34,robert,298,Male,1993
35,patrick,297,Male,1993
36,lachlan,294,Male,1993
37,joseph,283,Male,1993
38,peter,276,Male,1993
39,scott,260,Male,1993
40,joel,256,Male,1993
41,brandon,253,Male,1993
42,mark,249,Male,1993
43,jesse,248,Male,1993
44,brendan,246,Male,1993
45,steven,231,Male,1993
46,hayden,228,Male,1993
47,jackson,224,Male,1993
48,liam,223,Male,1993
49,corey,212,Male,1993
50,sean,212,Male,1993
51,zachary,211,Male,1993
52,kyle,209,Male,1993
53,jeremy,205,Male,1993
54,mathew,201,Male,1993
55,dean,189,Male,1993
56,jonathan,180,Male,1993
57,alex,177,Male,1993
58,ethan,167,Male,1993
59,kevin,166,Male,1993
60,jamie,154,Male,1993
61,jarrod,153,Male,1993
62,shaun,153,Male,1993
63,paul,149,Male,1993
64,adrian,148,Male,1993
65,rhys,145,Male,1993
66,stephen,145,Male,1993
67,sam,143,Male,1993
68,shane,132,Male,1993
69,simon,130,Male,1993
70,george,128,Male,1993
71,cody,124,Male,1993
72,oliver,123,Male,1993
73,harley,121,Male,1993
74,harrison,116,Male,1993
75,bryce,115,Male,1993
76,angus,113,Male,1993
77,ben,113,Male,1993
78,dominic,111,Male,1993
79,richard,109,Male,1993
80,kieran,107,Male,1993
81,tyler,107,Male,1993
82,beau,105,Male,1993
83,callum,105,Male,1993
84,edward,105,Male,1993
85,jayden,104,Male,1993
86,phillip,100,Male,1993
87,reece,100,Male,1993
88,kurt,94,Male,1993
89,trent,90,Male,1993
90,christian,89,Male,1993
91,isaac,89,Male,1993
92,taylor,89,Male,1993
93,ashley,88,Male,1993
94,damien,85,Male,1993
95,aidan,84,Male,1993
96,troy,84,Male,1993
97,henry,79,Male,1993
98,jonathon,79,Male,1993
99,brendon,78,Male,1993
100,eric,78,Male,1993
1,matthew,1239,Male,1992
2,joshua,1238,Male,1992
3,daniel,1226,Male,1992
4,james,1178,Male,1992
5,michael,962,Male,1992
6,benjamin,887,Male,1992
7,christopher,870,Male,1992
8,andrew,834,Male,1992
9,mitchell,794,Male,1992
10,thomas,789,Male,1992
11,luke,741,Male,1992
12,nicholas,692,Male,1992
13,nathan,675,Male,1992
14,alexander,673,Male,1992
15,samuel,625,Male,1992
16,david,566,Male,1992
17,ryan,543,Male,1992
18,jake,530,Male,1992
19,timothy,489,Male,1992
20,adam,482,Male,1992
21,jack,482,Male,1992
22,aaron,474,Male,1992
23,dylan,471,Male,1992
24,blake,464,Male,1992
25,jacob,454,Male,1992
26,cameron,414,Male,1992
27,jordan,405,Male,1992
28,bradley,394,Male,1992
29,william,388,Male,1992
30,anthony,365,Male,1992
31,jason,350,Male,1992
32,john,343,Male,1992
33,robert,327,Male,1992
34,scott,325,Male,1992
35,justin,323,Male,1992
36,patrick,312,Male,1992
37,peter,303,Male,1992
38,joseph,294,Male,1992
39,jesse,293,Male,1992
40,lachlan,293,Male,1992
41,brendan,269,Male,1992
42,joel,255,Male,1992
43,steven,249,Male,1992
44,corey,240,Male,1992
45,sean,237,Male,1992
46,kyle,233,Male,1992
47,mark,232,Male,1992
48,liam,215,Male,1992
49,mathew,209,Male,1992
50,jonathan,203,Male,1992
51,brandon,202,Male,1992
52,dean,200,Male,1992
53,paul,194,Male,1992
54,alex,193,Male,1992
55,stephen,187,Male,1992
56,zachary,184,Male,1992
57,rhys,180,Male,1992
58,jackson,175,Male,1992
59,jamie,175,Male,1992
60,jeremy,175,Male,1992
61,simon,174,Male,1992
62,ethan,172,Male,1992
63,hayden,165,Male,1992
64,shane,159,Male,1992
65,sam,151,Male,1992
66,shaun,146,Male,1992
67,richard,144,Male,1992
68,edward,139,Male,1992
69,adrian,136,Male,1992
70,angus,136,Male,1992
71,kevin,135,Male,1992
72,harley,126,Male,1992
73,phillip,125,Male,1992
74,reece,124,Male,1992
75,george,123,Male,1992
76,kieran,123,Male,1992
77,ben,122,Male,1992
78,trent,122,Male,1992
79,jarrod,119,Male,1992
80,dominic,114,Male,1992
81,troy,113,Male,1992
82,kurt,112,Male,1992
83,todd,103,Male,1992
84,taylor,101,Male,1992
85,bryce,98,Male,1992
86,callum,98,Male,1992
87,max,95,Male,1992
88,oliver,95,Male,1992
89,jonathon,92,Male,1992
90,brett,91,Male,1992
91,damien,90,Male,1992
92,brent,89,Male,1992
93,jared,89,Male,1992
94,harry,88,Male,1992
95,charles,87,Male,1992
96,harrison,87,Male,1992
97,martin,87,Male,1992
98,beau,86,Male,1992
99,jay,86,Male,1992
100,julian,86,Male,1992
1,matthew,1411,Male,1991
2,daniel,1329,Male,1991
3,joshua,1141,Male,1991
4,james,1138,Male,1991
5,christopher,975,Male,1991
6,michael,952,Male,1991
7,benjamin,914,Male,1991
8,andrew,841,Male,1991
9,thomas,823,Male,1991
10,luke,804,Male,1991
11,mitchell,802,Male,1991
12,nicholas,671,Male,1991
13,samuel,627,Male,1991
14,david,605,Male,1991
15,alexander,587,Male,1991
16,nathan,580,Male,1991
17,ryan,519,Male,1991
18,adam,501,Male,1991
19,timothy,489,Male,1991
20,jake,476,Male,1991
21,aaron,429,Male,1991
22,jason,386,Male,1991
23,jacob,375,Male,1991
24,anthony,368,Male,1991
25,blake,366,Male,1991
26,jack,365,Male,1991
27,bradley,364,Male,1991
28,william,360,Male,1991
29,peter,357,Male,1991
30,justin,348,Male,1991
31,robert,345,Male,1991
32,cameron,344,Male,1991
33,john,337,Male,1991
34,steven,324,Male,1991
35,joel,318,Male,1991
36,scott,308,Male,1991
37,mark,303,Male,1991
38,patrick,284,Male,1991
39,joseph,269,Male,1991
40,jordan,249,Male,1991
41,dean,243,Male,1991
42,kyle,241,Male,1991
43,dylan,240,Male,1991
44,brendan,239,Male,1991
45,lachlan,237,Male,1991
46,mathew,234,Male,1991
47,stephen,232,Male,1991
48,jesse,230,Male,1991
49,rhys,229,Male,1991
50,sean,216,Male,1991
51,simon,204,Male,1991
52,corey,197,Male,1991
53,paul,196,Male,1991
54,jamie,192,Male,1991
55,liam,189,Male,1991
56,jonathan,188,Male,1991
57,hayden,167,Male,1991
58,jeremy,166,Male,1991
59,ethan,160,Male,1991
60,shane,160,Male,1991
61,alex,159,Male,1991
62,zachary,156,Male,1991
63,sam,154,Male,1991
64,phillip,148,Male,1991
65,shaun,143,Male,1991
66,jackson,139,Male,1991
67,george,138,Male,1991
68,richard,137,Male,1991
69,adrian,134,Male,1991
70,trent,132,Male,1991
71,ben,130,Male,1991
72,jarrod,129,Male,1991
73,beau,126,Male,1991
74,edward,125,Male,1991
75,todd,125,Male,1991
76,troy,119,Male,1991
77,kevin,116,Male,1991
78,reece,112,Male,1991
79,ashley,111,Male,1991
80,harley,111,Male,1991
