Rank,Name,Count,Gender,Year
7,melissa,587,Female,1986
8,emma,544,Female,1986
9,amy,543,Female,1986
10,samantha,536,Female,1986
11,kate,406,Female,1986
12,rachel,373,Female,1986
13,laura,361,Female,1986
14,natalie,359,Female,1986
15,elizabeth,358,Female,1986
16,lisa,356,Female,1986
17,kylie,348,Female,1986
18,danielle,343,Female,1986
19,stephanie,327,Female,1986
20,michelle,313,Female,1986
21,megan,278,Female,1986
22,erin,275,Female,1986
23,katie,258,Female,1986
24,emily,257,Female,1986
25,jennifer,252,Female,1986
26,renee,245,Female,1986
27,kristy,239,Female,1986
28,tara,237,Female,1986
29,katherine,223,Female,1986
30,belinda,217,Female,1986
31,ashleigh,211,Female,1986
32,melanie,211,Female,1986
33,angela,208,Female,1986
34,alexandra,203,Female,1986
35,anna,200,Female,1986
36,ashley,197,Female,1986
37,natasha,193,Female,1986
38,brooke,191,Female,1986
39,vanessa,188,Female,1986
40,jenna,187,Female,1986
41,kelly,180,Female,1986
42,hayley,179,Female,1986
43,jade,177,Female,1986
44,alicia,176,Female,1986
45,chloe,176,Female,1986
46,cassandra,172,Female,1986
47,catherine,165,Female,1986
48,jacqueline,165,Female,1986
49,stacey,162,Female,1986
50,alison,159,Female,1986
51,sara,158,Female,1986
52,elise,148,Female,1986
53,rachael,148,Female,1986
54,bianca,147,Female,1986
55,katrina,147,Female,1986
56,courtney,146,Female,1986
57,claire,143,Female,1986
58,kathryn,143,Female,1986
59,joanne,138,Female,1986
60,hannah,137,Female,1986
61,sally,131,Female,1986
62,carly,130,Female,1986
63,sophie,130,Female,1986
64,christine,126,Female,1986
65,gemma,126,Female,1986
66,holly,123,Female,1986
67,louise,123,Female,1986
68,tegan,122,Female,1986
69,leah,117,Female,1986
70,simone,115,Female,1986
71,tiffany,113,Female,1986
72,naomi,105,Female,1986
73,victoria,102,Female,1986
74,fiona,101,Female,1986
75,kirsty,101,Female,1986
76,tamara,100,Female,1986
77,zoe,99,Female,1986
78,kimberley,98,Female,1986
79,aimee,97,Female,1986
80,ashlee,97,Female,1986
81,krystal,97,Female,1986
82,jodie,96,Female,1986
83,melinda,96,Female,1986
84,clare,94,Female,1986
85,kathleen,93,Female,1986
86,chantelle,90,Female,1986
87,kayla,90,Female,1986
88,tanya,90,Female,1986
89,alana,89,Female,1986
90,casey,83,Female,1986
91,lucy,82,Female,1986
92,julie,81,Female,1986
93,alice,80,Female,1986
94,alyce,80,Female,1986
95,leanne,78,Female,1986
96,candice,77,Female,1986
97,heather,77,Female,1986
98,karen,76,Female,1986
99,linda,76,Female,1986
100,amber,75,Female,1986
1,jessica,1136,Female,1985
2,sarah,967,Female,1985
3,rebecca,877,Female,1985
4,amanda,755,Female,1985
5,melissa,640,Female,1985
6,nicole,629,Female,1985
7,lauren,615,Female,1985
8,amy,601,Female,1985
9,emma,470,Female,1985
10,lisa,445,Female,1985
11,natalie,396,Female,1985
12,kate,391,Female,1985
13,kylie,391,Female,1985
14,samantha,383,Female,1985
15,michelle,372,Female,1985
16,laura,347,Female,1985
17,elizabeth,345,Female,1985
18,erin,326,Female,1985
19,jennifer,320,Female,1985
20,tara,298,Female,1985
21,renee,295,Female,1985
22,rachel,294,Female,1985
23,danielle,285,Female,1985
24,kelly,279,Female,1985
25,katherine,274,Female,1985
26,belinda,270,Female,1985
27,stephanie,269,Female,1985
28,katie,257,Female,1985
29,kristy,253,Female,1985
30,angela,243,Female,1985
31,megan,240,Female,1985
32,emily,239,Female,1985
33,hayley,237,Female,1985
34,stacey,224,Female,1985
35,alison,223,Female,1985
36,alicia,205,Female,1985
37,katrina,204,Female,1985
38,cassandra,197,Female,1985
39,melanie,197,Female,1985
40,alexandra,193,Female,1985
41,natasha,192,Female,1985
42,jacqueline,189,Female,1985
43,catherine,187,Female,1985
44,vanessa,184,Female,1985
45,brooke,180,Female,1985
46,jenna,177,Female,1985
47,anna,172,Female,1985
48,kathryn,164,Female,1985
49,jade,159,Female,1985
50,sally,158,Female,1985
51,claire,156,Female,1985
52,christine,146,Female,1985
53,rachael,146,Female,1985
54,louise,143,Female,1985
55,karina,134,Female,1985
56,fiona,130,Female,1985
57,ashley,129,Female,1985
58,ashleigh,126,Female,1985
59,leah,126,Female,1985
60,courtney,125,Female,1985
61,gemma,123,Female,1985
62,sophie,123,Female,1985
63,kimberley,122,Female,1985
64,tegan,122,Female,1985
65,bianca,120,Female,1985
66,jodie,120,Female,1985
67,hannah,119,Female,1985
68,kayla,118,Female,1985
69,tamara,113,Female,1985
70,naomi,112,Female,1985
71,holly,111,Female,1985
72,joanne,111,Female,1985
73,zoe,111,Female,1985
74,victoria,108,Female,1985
75,carly,105,Female,1985
76,krystal,105,Female,1985
77,tanya,102,Female,1985
78,jasmine,100,Female,1985
79,linda,100,Female,1985
80,sara,99,Female,1985
81,alana,97,Female,1985
82,candice,97,Female,1985
83,christina,97,Female,1985
84,julie,95,Female,1985
85,simone,94,Female,1985
86,casey,93,Female,1985
87,crystal,93,Female,1985
88,karen,93,Female,1985
89,lucy,93,Female,1985
90,amber,92,Female,1985
91,melinda,91,Female,1985
92,amelia,90,Female,1985
93,clare,90,Female,1985
94,chloe,88,Female,1985
95,maria,86,Female,1985
96,susan,86,Female,1985
97,chantelle,85,Female,1985
98,elise,85,Female,1985
99,julia,85,Female,1985
100,heidi,84,Female,1985
1,jessica,1002,Female,1984
2,sarah,948,Female,1984
3,rebecca,944,Female,1984
4,melissa,667,Female,1984
5,lauren,647,Female,1984
6,amanda,613,Female,1984
7,nicole,542,Female,1984
8,amy,541,Female,1984
9,lisa,539,Female,1984
10,michelle,468,Female,1984
11,erin,462,Female,1984
12,emma,456,Female,1984
13,kylie,418,Female,1984
14,kate,396,Female,1984
15,natalie,386,Female,1984
16,elizabeth,363,Female,1984
17,renee,337,Female,1984
18,laura,334,Female,1984
19,jennifer,323,Female,1984
20,samantha,321,Female,1984
21,angela,309,Female,1984
22,rachel,309,Female,1984
23,danielle,300,Female,1984
24,kristy,300,Female,1984
25,kelly,283,Female,1984
26,katie,273,Female,1984
27,tara,269,Female,1984
28,katherine,264,Female,1984
29,belinda,263,Female,1984
30,hayley,235,Female,1984
31,megan,225,Female,1984
32,emily,224,Female,1984
33,stephanie,217,Female,1984
34,melanie,216,Female,1984
35,alison,213,Female,1984
36,jade,195,Female,1984
37,brooke,191,Female,1984
38,catherine,190,Female,1984
39,alicia,186,Female,1984
40,cassandra,186,Female,1984
41,stacey,183,Female,1984
42,natasha,178,Female,1984
43,alexandra,175,Female,1984
44,louise,175,Female,1984
45,anna,173,Female,1984
46,katrina,171,Female,1984
47,vanessa,171,Female,1984
48,jacqueline,170,Female,1984
49,sally,156,Female,1984
50,jodie,153,Female,1984
51,kathryn,153,Female,1984
52,christine,150,Female,1984
53,leah,147,Female,1984
54,claire,146,Female,1984
55,holly,142,Female,1984
56,kimberley,141,Female,1984
57,alana,137,Female,1984
58,joanne,135,Female,1984
59,rachael,133,Female,1984
60,karen,131,Female,1984
61,karina,131,Female,1984
62,carly,130,Female,1984
63,fiona,130,Female,1984
64,tanya,125,Female,1984
65,crystal,122,Female,1984
66,naomi,122,Female,1984
67,melinda,120,Female,1984
68,courtney,116,Female,1984
69,leanne,116,Female,1984
70,sara,116,Female,1984
71,simone,116,Female,1984
72,bianca,115,Female,1984
73,gemma,114,Female,1984
74,hannah,110,Female,1984
75,julia,105,Female,1984
76,krystal,105,Female,1984
77,kellie,104,Female,1984
78,amber,103,Female,1984
79,casey,102,Female,1984
80,kim,99,Female,1984
81,candice,97,Female,1984
82,victoria,96,Female,1984
83,julie,95,Female,1984
84,tegan,93,Female,1984
85,linda,92,Female,1984
86,tamara,89,Female,1984
87,heidi,87,Female,1984
88,jenna,87,Female,1984
89,heather,86,Female,1984
90,kirsty,86,Female,1984
91,chantelle,84,Female,1984
92,skye,84,Female,1984
93,jane,82,Female,1984
94,kristie,82,Female,1984
95,aimee,80,Female,1984
96,felicity,80,Female,1984
97,kimberly,80,Female,1984
98,patricia,80,Female,1984
99,kristen,79,Female,1984
100,susan,78,Female,1984
1,rebecca,930,Female,1983
2,sarah,913,Female,1983
3,jessica,846,Female,1983
4,melissa,737,Female,1983
5,amanda,683,Female,1983
6,nicole,574,Female,1983
7,amy,552,Female,1983
8,michelle,542,Female,1983
9,lauren,525,Female,1983
10,emma,486,Female,1983
11,lisa,485,Female,1983
12,erin,455,Female,1983
13,natalie,422,Female,1983
14,kylie,413,Female,1983
15,kate,408,Female,1983
16,belinda,382,Female,1983
17,elizabeth,354,Female,1983
18,kristy,352,Female,1983
19,jennifer,347,Female,1983
20,angela,325,Female,1983
21,kelly,313,Female,1983
22,renee,310,Female,1983
23,rachel,300,Female,1983
24,laura,293,Female,1983
25,danielle,265,Female,1983
26,samantha,253,Female,1983
27,alison,249,Female,1983
28,melanie,241,Female,1983
29,hayley,235,Female,1983
30,katherine,235,Female,1983
31,megan,231,Female,1983
32,katie,230,Female,1983
33,emily,225,Female,1983
34,alicia,221,Female,1983
35,louise,216,Female,1983
36,cassandra,210,Female,1983
37,brooke,204,Female,1983
38,katrina,195,Female,1983
39,catherine,192,Female,1983
40,anna,191,Female,1983
41,stephanie,190,Female,1983
42,vanessa,187,Female,1983
43,stacey,181,Female,1983
44,natasha,172,Female,1983
45,jade,170,Female,1983
46,jodie,168,Female,1983
47,leah,168,Female,1983
48,jacqueline,161,Female,1983
49,joanne,158,Female,1983
50,kathryn,158,Female,1983
51,kimberley,157,Female,1983
52,carly,151,Female,1983
53,karen,149,Female,1983
54,tanya,148,Female,1983
55,sally,147,Female,1983
56,alexandra,145,Female,1983
57,rachael,140,Female,1983
58,leanne,137,Female,1983
59,crystal,132,Female,1983
60,naomi,129,Female,1983
61,tara,126,Female,1983
62,claire,125,Female,1983
63,bianca,123,Female,1983
64,amber,122,Female,1983
65,linda,121,Female,1983
66,kim,119,Female,1983
67,casey,118,Female,1983
68,alana,117,Female,1983
69,krystal,117,Female,1983
70,holly,115,Female,1983
71,julie,113,Female,1983
72,fiona,110,Female,1983
73,sara,109,Female,1983
74,simone,108,Female,1983
75,melinda,105,Female,1983
76,christine,103,Female,1983
77,clare,103,Female,1983
78,candice,99,Female,1983
79,kellie,98,Female,1983
80,julia,97,Female,1983
81,jane,93,Female,1983
82,susan,93,Female,1983
83,zoe,92,Female,1983
84,kristie,91,Female,1983
85,tracey,89,Female,1983
86,anita,88,Female,1983
87,tamara,88,Female,1983
88,shannon,87,Female,1983
89,skye,86,Female,1983
90,aimee,83,Female,1983
91,heather,82,Female,1983
92,olivia,82,Female,1983
93,chantelle,81,Female,1983
94,heidi,81,Female,1983
95,kristen,81,Female,1983
96,carla,80,Female,1983
97,peta,79,Female,1983
98,maria,78,Female,1983
99,diana,77,Female,1983
100,hannah,77,Female,1983
1,rebecca,1005,Female,1982
2,sarah,911,Female,1982
3,melissa,759,Female,1982
4,amanda,641,Female,1982
5,nicole,635,Female,1982
6,michelle,554,Female,1982
7,jessica,535,Female,1982
8,amy,516,Female,1982
9,emma,474,Female,1982
10,lisa,469,Female,1982
11,natalie,468,Female,1982
12,kristy,446,Female,1982
13,lauren,432,Female,1982
14,kylie,429,Female,1982
15,kate,424,Female,1982
16,kelly,416,Female,1982
17,belinda,407,Female,1982
18,jennifer,366,Female,1982
19,erin,364,Female,1982
20,elizabeth,359,Female,1982
21,angela,336,Female,1982
22,alison,286,Female,1982
23,samantha,274,Female,1982
24,katherine,272,Female,1982
25,danielle,266,Female,1982
26,melanie,262,Female,1982
27,renee,254,Female,1982
28,hayley,252,Female,1982
29,katrina,245,Female,1982
30,rachel,245,Female,1982
31,katie,233,Female,1982
32,brooke,231,Female,1982
33,megan,230,Female,1982
34,catherine,215,Female,1982
35,louise,213,Female,1982
36,laura,207,Female,1982
37,vanessa,194,Female,1982
38,anna,192,Female,1982
39,jodie,191,Female,1982
40,emily,185,Female,1982
41,karen,185,Female,1982
42,cassandra,183,Female,1982
43,joanne,180,Female,1982
44,kathryn,175,Female,1982
45,alicia,172,Female,1982
46,jacqueline,170,Female,1982
47,natasha,170,Female,1982
48,fiona,161,Female,1982
49,naomi,157,Female,1982
50,leanne,155,Female,1982
51,stacey,155,Female,1982
52,jade,154,Female,1982
53,sally,154,Female,1982
54,leah,152,Female,1982
55,claire,149,Female,1982
56,carly,146,Female,1982
57,tanya,142,Female,1982
58,christine,140,Female,1982
59,kim,140,Female,1982
60,rachael,135,Female,1982
61,alexandra,132,Female,1982
62,kellie,130,Female,1982
63,julie,128,Female,1982
64,stephanie,123,Female,1982
65,kimberley,122,Female,1982
66,kristen,122,Female,1982
67,amber,121,Female,1982
68,linda,117,Female,1982
69,maria,115,Female,1982
70,susan,115,Female,1982
71,sara,113,Female,1982
72,candice,112,Female,1982
73,casey,112,Female,1982
74,crystal,112,Female,1982
75,alana,110,Female,1982
76,melinda,110,Female,1982
77,bianca,105,Female,1982
78,jane,105,Female,1982
79,donna,103,Female,1982
80,simone,101,Female,1982
81,shannon,100,Female,1982
82,tracey,96,Female,1982
83,victoria,96,Female,1982
84,helen,95,Female,1982
85,tamara,94,Female,1982
86,jasmine,92,Female,1982
87,kathleen,91,Female,1982
88,sharon,91,Female,1982
89,julia,89,Female,1982
90,patricia,89,Female,1982
91,zoe,88,Female,1982
92,diana,86,Female,1982
93,heidi,85,Female,1982
94,peta,85,Female,1982
95,clare,84,Female,1982
96,kristie,83,Female,1982
97,anita,82,Female,1982
98,joanna,82,Female,1982
99,christina,81,Female,1982
100,suzanne,81,Female,1982
1,rebecca,1068,Female,1981
2,sarah,879,Female,1981
3,amanda,789,Female,1981
4,melissa,727,Female,1981
5,nicole,625,Female,1981
6,michelle,590,Female,1981
7,lisa,580,Female,1981
8,kristy,524,Female,1981
9,amy,480,Female,1981
10,belinda,468,Female,1981
11,kylie,464,Female,1981
12,emma,463,Female,1981
13,kelly,445,Female,1981
14,kate,435,Female,1981
15,natalie,411,Female,1981
16,lauren,399,Female,1981
17,elizabeth,356,Female,1981
18,erin,348,Female,1981
19,jennifer,335,Female,1981
20,renee,332,Female,1981
21,jessica,330,Female,1981
22,melanie,282,Female,1981
23,katrina,281,Female,1981
24,danielle,276,Female,1981
25,alison,275,Female,1981
26,brooke,274,Female,1981
27,rachel,265,Female,1981
28,samantha,262,Female,1981
29,angela,261,Female,1981
30,megan,249,Female,1981
31,catherine,247,Female,1981
32,karen,246,Female,1981
33,katherine,241,Female,1981
34,katie,241,Female,1981
35,laura,221,Female,1981
36,anna,215,Female,1981
37,tanya,207,Female,1981
38,kathryn,205,Female,1981
39,louise,198,Female,1981
40,natasha,198,Female,1981
41,jodie,188,Female,1981
42,kim,187,Female,1981
43,joanne,185,Female,1981
44,fiona,178,Female,1981
45,vanessa,176,Female,1981
46,sally,175,Female,1981
47,emily,172,Female,1981
48,leanne,172,Female,1981
49,christine,168,Female,1981
50,jacqueline,167,Female,1981
51,hayley,159,Female,1981
52,alicia,157,Female,1981
53,linda,156,Female,1981
54,stacey,154,Female,1981
55,cassandra,153,Female,1981
56,leah,147,Female,1981
57,tracey,147,Female,1981
58,naomi,143,Female,1981
59,carly,139,Female,1981
60,amber,138,Female,1981
61,jade,138,Female,1981
62,julie,138,Female,1981
63,rachael,135,Female,1981
64,melinda,134,Female,1981
65,claire,126,Female,1981
66,bianca,117,Female,1981
67,shannon,116,Female,1981
68,alana,115,Female,1981
69,alexandra,115,Female,1981
70,kristen,115,Female,1981
71,sara,115,Female,1981
72,jane,113,Female,1981
73,maria,108,Female,1981
74,kellie,107,Female,1981
75,susan,104,Female,1981
76,kristie,102,Female,1981
77,diana,101,Female,1981
78,heidi,101,Female,1981
79,tammy,98,Female,1981
80,donna,97,Female,1981
81,clare,96,Female,1981
82,candice,95,Female,1981
83,tamara,95,Female,1981
84,caroline,94,Female,1981
85,anita,92,Female,1981
86,sharon,92,Female,1981
87,simone,92,Female,1981
88,olivia,90,Female,1981
89,stephanie,89,Female,1981
90,zoe,89,Female,1981
91,sandra,88,Female,1981
92,helen,87,Female,1981
93,skye,87,Female,1981
94,kathleen,85,Female,1981
95,tania,83,Female,1981
96,victoria,83,Female,1981
97,julia,81,Female,1981
98,kirsty,79,Female,1981
99,tracy,79,Female,1981
100,mary,77,Female,1981
1,rebecca,1002,Female,1980
2,amanda,722,Female,1980
3,michelle,653,Female,1980
4,sarah,647,Female,1980
5,melissa,628,Female,1980
6,nicole,627,Female,1980
7,lisa,572,Female,1980
8,kristy,526,Female,1980
9,kelly,510,Female,1980
10,kylie,510,Female,1980
11,amy,455,Female,1980
12,belinda,453,Female,1980
13,emma,426,Female,1980
14,natalie,400,Female,1980
15,kate,368,Female,1980
16,renee,337,Female,1980
17,jennifer,336,Female,1980
18,elizabeth,332,Female,1980
19,alison,321,Female,1980
20,danielle,321,Female,1980
21,angela,317,Female,1980
22,rachel,303,Female,1980
23,lauren,288,Female,1980
24,melanie,263,Female,1980
25,samantha,252,Female,1980
26,joanne,250,Female,1980
27,katherine,249,Female,1980
28,vanessa,236,Female,1980
29,katrina,234,Female,1980
30,catherine,232,Female,1980
31,karen,231,Female,1980
32,brooke,226,Female,1980
33,jessica,222,Female,1980
34,fiona,214,Female,1980
35,jodie,208,Female,1980
36,anna,198,Female,1980
37,megan,197,Female,1980
38,louise,195,Female,1980
39,sally,190,Female,1980
40,tanya,189,Female,1980
41,kathryn,188,Female,1980
42,katie,188,Female,1980
43,erin,187,Female,1980
44,natasha,185,Female,1980
45,kim,184,Female,1980
46,stacey,181,Female,1980
47,leanne,167,Female,1980
48,naomi,165,Female,1980
49,julie,163,Female,1980
50,rachael,150,Female,1980
51,alexandra,148,Female,1980
52,linda,146,Female,1980
53,tracey,146,Female,1980
54,alicia,138,Female,1980
55,amber,135,Female,1980
56,christine,135,Female,1980
57,jacqueline,135,Female,1980
58,shannon,135,Female,1980
59,jane,133,Female,1980
60,laura,133,Female,1980
61,melinda,131,Female,1980
62,emily,130,Female,1980
63,kellie,128,Female,1980
64,donna,127,Female,1980
65,susan,124,Female,1980
66,jade,120,Female,1980
67,heidi,113,Female,1980
68,hayley,112,Female,1980
69,leah,112,Female,1980
70,maria,110,Female,1980
71,claire,109,Female,1980
72,cassandra,106,Female,1980
73,helen,105,Female,1980
74,suzanne,105,Female,1980
75,tammy,104,Female,1980
76,bianca,103,Female,1980
77,sharon,102,Female,1980
78,kristie,99,Female,1980
79,simone,99,Female,1980
80,kristen,93,Female,1980
81,tamara,92,Female,1980
82,sara,91,Female,1980
83,kirsty,90,Female,1980
84,clare,89,Female,1980
85,allison,87,Female,1980
86,deborah,87,Female,1980
87,peta,86,Female,1980
88,skye,86,Female,1980
89,carly,85,Female,1980
90,kathleen,85,Female,1980
91,stephanie,85,Female,1980
92,tania,85,Female,1980
93,victoria,85,Female,1980
94,caroline,82,Female,1980
95,mary,81,Female,1980
96,alana,80,Female,1980
97,olivia,80,Female,1980
98,jodi,76,Female,1980
99,julia,76,Female,1980
100,bronwyn,74,Female,1980
1,rebecca,887,Female,1979
2,melissa,701,Female,1979
3,sarah,658,Female,1979
4,michelle,646,Female,1979
5,amanda,585,Female,1979
6,kelly,576,Female,1979
7,lisa,571,Female,1979
8,nicole,569,Female,1979
9,kylie,525,Female,1979
10,belinda,519,Female,1979
11,kristy,452,Female,1979
12,emma,400,Female,1979
13,natalie,386,Female,1979
14,amy,364,Female,1979
15,jennifer,361,Female,1979
16,danielle,354,Female,1979
17,renee,340,Female,1979
18,alison,336,Female,1979
19,angela,334,Female,1979
20,kate,325,Female,1979
21,karen,314,Female,1979
22,melanie,308,Female,1979
23,rachel,294,Female,1979
24,elizabeth,278,Female,1979
25,samantha,265,Female,1979
26,joanne,257,Female,1979
27,vanessa,251,Female,1979
28,kim,250,Female,1979
29,katrina,241,Female,1979
30,lauren,241,Female,1979
31,fiona,238,Female,1979
32,katherine,228,Female,1979
33,megan,224,Female,1979
34,julie,207,Female,1979
35,jodie,203,Female,1979
36,jessica,201,Female,1979
37,brooke,196,Female,1979
38,catherine,195,Female,1979
39,louise,193,Female,1979
40,leanne,184,Female,1979
41,anna,183,Female,1979
42,katie,182,Female,1979
43,kellie,178,Female,1979
44,linda,173,Female,1979
45,kathryn,170,Female,1979
46,sally,168,Female,1979
47,tanya,167,Female,1979
48,tracey,167,Female,1979
49,christine,160,Female,1979
50,jane,157,Female,1979
51,naomi,156,Female,1979
52,erin,153,Female,1979
53,stacey,151,Female,1979
54,natasha,147,Female,1979
55,jacqueline,146,Female,1979
56,melinda,135,Female,1979
57,donna,132,Female,1979
58,susan,132,Female,1979
59,claire,129,Female,1979
60,rachael,128,Female,1979
61,leah,127,Female,1979
62,tammy,126,Female,1979
63,alicia,125,Female,1979
64,jade,125,Female,1979
65,caroline,119,Female,1979
66,sandra,117,Female,1979
67,sharon,117,Female,1979
68,helen,116,Female,1979
69,heidi,115,Female,1979
70,bianca,114,Female,1979
71,laura,114,Female,1979
72,simone,113,Female,1979
73,hayley,112,Female,1979
74,amber,111,Female,1979
75,emily,111,Female,1979
76,maria,111,Female,1979
77,cassandra,109,Female,1979
78,shannon,109,Female,1979
79,mary,99,Female,1979
80,kathleen,97,Female,1979
81,olivia,97,Female,1979
82,alexandra,96,Female,1979
83,deborah,96,Female,1979
84,kristie,95,Female,1979
85,anita,94,Female,1979
86,kirsty,94,Female,1979
87,clare,90,Female,1979
88,renae,86,Female,1979
89,patricia,85,Female,1979
90,carly,83,Female,1979
91,allison,82,Female,1979
92,bronwyn,81,Female,1979
93,stephanie,81,Female,1979
94,tina,80,Female,1979
95,tamara,78,Female,1979
96,julia,77,Female,1979
97,peta,77,Female,1979
98,tracy,77,Female,1979
99,tania,76,Female,1979
100,skye,73,Female,1979
1,rebecca,985,Female,1978
2,michelle,810,Female,1978
3,melissa,675,Female,1978
4,nicole,666,Female,1978
5,lisa,622,Female,1978
6,sarah,602,Female,1978
7,belinda,593,Female,1978
8,amanda,571,Female,1978
9,kylie,539,Female,1978
10,kelly,531,Female,1978
11,kristy,436,Female,1978
12,natalie,429,Female,1978
13,jennifer,401,Female,1978
14,emma,387,Female,1978
15,renee,373,Female,1978
16,melanie,370,Female,1978
17,angela,326,Female,1978
18,karen,324,Female,1978
19,alison,309,Female,1978
20,elizabeth,306,Female,1978
21,danielle,305,Female,1978
22,joanne,296,Female,1978
23,amy,294,Female,1978
24,rachel,293,Female,1978
25,kate,289,Female,1978
26,samantha,272,Female,1978
27,kim,260,Female,1978
28,vanessa,250,Female,1978
29,jodie,239,Female,1978
30,katherine,238,Female,1978
31,katrina,232,Female,1978
32,fiona,225,Female,1978
33,julie,219,Female,1978
34,megan,214,Female,1978
35,tanya,201,Female,1978
36,leanne,199,Female,1978
37,catherine,194,Female,1978
38,kathryn,189,Female,1978
39,linda,185,Female,1978
40,kellie,176,Female,1978
41,louise,176,Female,1978
42,tracey,176,Female,1978
43,sally,175,Female,1978
44,anna,174,Female,1978
45,sharon,173,Female,1978
46,christine,170,Female,1978
47,maria,169,Female,1978
48,donna,158,Female,1978
49,melinda,157,Female,1978
50,natasha,156,Female,1978
51,naomi,154,Female,1978
52,jacqueline,151,Female,1978
53,katie,149,Female,1978
54,rachael,149,Female,1978
55,susan,146,Female,1978
56,brooke,144,Female,1978
57,leah,137,Female,1978
58,jane,133,Female,1978
59,peta,133,Female,1978
60,stacey,133,Female,1978
61,emily,131,Female,1978
62,tammy,130,Female,1978
63,simone,129,Female,1978
64,lauren,127,Female,1978
65,cassandra,126,Female,1978
66,olivia,126,Female,1978
67,erin,124,Female,1978
68,tracy,124,Female,1978
69,helen,123,Female,1978
70,sandra,119,Female,1978
71,deborah,118,Female,1978
72,jessica,118,Female,1978
73,kirsty,114,Female,1978
74,caroline,113,Female,1978
75,heidi,112,Female,1978
76,tamara,111,Female,1978
77,amber,104,Female,1978
78,claire,104,Female,1978
79,bianca,99,Female,1978
80,laura,99,Female,1978
81,kristie,98,Female,1978
82,alexandra,96,Female,1978
83,renae,96,Female,1978
84,allison,94,Female,1978
85,shannon,94,Female,1978
86,wendy,94,Female,1978
87,kathleen,92,Female,1978
88,mary,89,Female,1978
89,stephanie,88,Female,1978
90,tina,87,Female,1978
91,alicia,86,Female,1978
92,felicity,85,Female,1978
93,suzanne,83,Female,1978
94,patricia,80,Female,1978
95,georgina,79,Female,1978
96,jade,79,Female,1978
97,sonia,79,Female,1978
98,christina,78,Female,1978
99,anita,76,Female,1978
100,skye,76,Female,1978
1,rebecca,973,Female,1977
2,melissa,742,Female,1977
3,nicole,734,Female,1977
4,michelle,733,Female,1977
5,amanda,654,Female,1977
6,kylie,597,Female,1977
7,sarah,586,Female,1977
8,belinda,582,Female,1977
9,lisa,521,Female,1977
10,natalie,489,Female,1977
11,kelly,438,Female,1977
12,karen,388,Female,1977
13,jennifer,374,Female,1977
14,melanie,354,Female,1977
15,renee,353,Female,1977
16,kristy,345,Female,1977
17,angela,322,Female,1977
18,emma,322,Female,1977
19,alison,316,Female,1977
20,elizabeth,310,Female,1977
21,joanne,306,Female,1977
22,rachel,293,Female,1977
23,kim,281,Female,1977
24,samantha,273,Female,1977
25,vanessa,252,Female,1977
26,danielle,245,Female,1977
27,amy,241,Female,1977
28,jodie,240,Female,1977
29,leanne,234,Female,1977
30,catherine,233,Female,1977
31,fiona,233,Female,1977
32,katherine,227,Female,1977
33,kate,223,Female,1977
34,julie,222,Female,1977
35,tanya,219,Female,1977
36,sally,215,Female,1977
37,melinda,212,Female,1977
38,louise,203,Female,1977
39,megan,201,Female,1977
40,anna,186,Female,1977
41,kathryn,186,Female,1977
42,linda,183,Female,1977
43,katrina,182,Female,1977
44,sharon,182,Female,1977
45,kellie,173,Female,1977
46,maria,171,Female,1977
47,jacqueline,168,Female,1977
48,tracey,163,Female,1977
49,natasha,162,Female,1977
50,jane,158,Female,1977
51,susan,155,Female,1977
52,brooke,154,Female,1977
53,donna,150,Female,1977
54,rachael,149,Female,1977
55,christine,146,Female,1977
56,simone,145,Female,1977
57,tammy,142,Female,1977
58,naomi,137,Female,1977
59,katie,135,Female,1977
60,cassandra,132,Female,1977
61,helen,131,Female,1977
62,sandra,131,Female,1977
63,tracy,127,Female,1977
64,deborah,124,Female,1977
65,heidi,120,Female,1977
66,stacey,115,Female,1977
67,laura,113,Female,1977
68,wendy,113,Female,1977
69,jessica,112,Female,1977
70,shannon,112,Female,1977
71,caroline,108,Female,1977
72,leah,108,Female,1977
73,kristie,107,Female,1977
74,kirsty,106,Female,1977
75,peta,103,Female,1977
76,allison,102,Female,1977
77,alexandra,100,Female,1977
78,suzanne,98,Female,1977
79,tamara,97,Female,1977
80,alicia,95,Female,1977
81,emily,95,Female,1977
82,claire,94,Female,1977
83,kathleen,91,Female,1977
84,mary,90,Female,1977
85,bronwyn,89,Female,1977
86,justine,86,Female,1977
87,sonia,86,Female,1977
88,felicity,84,Female,1977
89,anita,83,Female,1977
90,monique,83,Female,1977
91,amber,82,Female,1977
92,bianca,82,Female,1977
93,erin,82,Female,1977
94,jaime,82,Female,1977
95,lauren,82,Female,1977
96,tina,80,Female,1977
97,georgina,79,Female,1977
98,sara,78,Female,1977
99,stephanie,78,Female,1977
100,renae,75,Female,1977
1,rebecca,904,Female,1976
2,michelle,864,Female,1976
3,melissa,772,Female,1976
4,nicole,747,Female,1976
5,kylie,702,Female,1976
6,belinda,688,Female,1976
7,amanda,633,Female,1976
8,lisa,533,Female,1976
9,natalie,513,Female,1976
10,karen,446,Female,1976
11,sarah,430,Female,1976
12,jennifer,405,Female,1976
13,angela,396,Female,1976
14,emma,351,Female,1976
15,melanie,341,Female,1976
16,joanne,336,Female,1976
17,rachel,329,Female,1976
18,kim,313,Female,1976
19,kelly,311,Female,1976
20,elizabeth,309,Female,1976
21,renee,302,Female,1976
